created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Aug 29 02:06:17 +0000 2023;1696343480933716444;"@ohmybeautybank facial wash: hada labo shirojyun  toner: -  serum: -  moist: skin game/hada labo strip pink  sunscreen: base/skinaqua tutup putih  exfoliating: base  mask : -";0;0;0;0;en;1257255888403873792;1696170729429983267;strrowbeyi;https://twitter.com/strrowbeyi/status/1696343480933716444
Tue Aug 29 02:06:01 +0000 2023;1696343413938135497;"@torb4formatha @buhlesrevenge Can anyone w dark skin lmk if this sunscreen leaves a white cast?";0;0;0;0;en;1583980796284633090;1694996725621010761;esprenta_;https://twitter.com/esprenta_/status/1696343413938135497
Tue Aug 29 02:03:50 +0000 2023;1696342866128261617;"Looks like Texas Red Dirt country. Use sunscreen.";0;0;0;0;en;1443615618628980736;1696342866128261617;TechTex21;https://twitter.com/TechTex21/status/1696342866128261617
Tue Aug 29 02:03:48 +0000 2023;1696342859191136404;"@CSGORoll Sunscreen, only realistic case!";0;0;0;0;en;1245400207342346242;1696205688576356437;d_b3_com;https://twitter.com/d_b3_com/status/1696342859191136404
Tue Aug 29 02:03:07 +0000 2023;1696342684393259119;"@Krad4416 Oof. Sunscreen. If you can, try to find the blue aloe vera gel. It'll cool off the burn or take an oatmeal bath- not hot water. Cool to lukewarm water.";0;0;0;0;en;1351751591993466880;1696340361424089122;noella_glass;https://twitter.com/noella_glass/status/1696342684393259119
Tue Aug 29 02:03:01 +0000 2023;1696342659831579087;"52% Off  Alba Botanica Sensitive Sunscreen Spray SPF  https://t.co/C0zjTqgjuT  #BwcDeals #clearthelist #amazonfba #Arbitrage #BackToSchool https://t.co/SA5cjs14yi";0;1;0;0;en;1178811384387293187;1696342659831579087;BwcDeals;https://twitter.com/BwcDeals/status/1696342659831579087
Tue Aug 29 02:02:47 +0000 2023;1696342600796762319;"Just arrived at the Ritz Carlton in Laguna Nigel for session at Deal Makers conference tomw and this was in my room. At first I thought it was for “pharmaceuticals” (in CA after all) but then realized it included sunscreen, etc.   What’s happening? Where does one dispose of these… https://t.co/xZVcAxsYJj";0;0;0;0;en;1257752163914260484;1696342600796762319;Steph_Bogan;https://twitter.com/Steph_Bogan/status/1696342600796762319
Tue Aug 29 02:02:35 +0000 2023;1696342553690587288;"@convomfs TIPE KULIT: normal to oily - fw: the originote - moist: the originote - toner: hatomugi gold - serum: bright serum the originote - sunscreen: the originote - eksfoliasi: himalaya neem scrub - masker: himalaya neem mask";0;0;0;0;en;1500708166077607936;1696125820757221565;capricornzoo;https://twitter.com/capricornzoo/status/1696342553690587288
Tue Aug 29 02:01:27 +0000 2023;1696342267257409917;"Get your Vitamin D people. But please make sure you wear Sunscreen. Or cover up a little.  No one wants to visit the Mole Dr https://t.co/5k5fZEMYWB";0;0;0;0;en;97893855;1696342267257409917;deuCe_au;https://twitter.com/deuCe_au/status/1696342267257409917
Tue Aug 29 02:00:38 +0000 2023;1696342062843506928;"We're getting sunscreen in case some people forget.";0;0;0;2;en;2749798632;1696342062843506928;TheGreenCooler;https://twitter.com/TheGreenCooler/status/1696342062843506928
Tue Aug 29 02:00:21 +0000 2023;1696341989661229077;"@KeryRaven I am not buying it. Where are the sunscreen and condiments?";0;0;0;0;en;1607541715992190978;1686315165774438400;SuperVaporwave;https://twitter.com/SuperVaporwave/status/1696341989661229077
Tue Aug 29 02:00:07 +0000 2023;1696341932279275778;"There is something cathartic about sharing late night snacks in the kitchen with your dog. I get a treat, you get a treat. Wholesome.";0;0;0;6;en;1314697023648653314;1696341932279275778;Sunscreen_cake;https://twitter.com/Sunscreen_cake/status/1696341932279275778
Tue Aug 29 01:59:49 +0000 2023;1696341854521028953;"Sunscreen Musings: August 29, 2023  On hallmarks of a sustainable romantic relationship. I got emotional in the third and fourth clip 😬 https://t.co/0YQoxf6Lii";0;0;0;0;en;757075553316839424;1696341854521028953;titosongerist;https://twitter.com/titosongerist/status/1696341854521028953
Tue Aug 29 01:57:59 +0000 2023;1696341393382203672;"(cont) #magamoron  t***p-idolizing @gop TRAITORS who will say or do anything to get back in POWER. Run along, ted and promote your little podcast to someone who cares. STICK a fork in @sentedcruz. He is DONE‼️🐽🐷 Stock up on sunscreen and Margaritas because Texas is sending";0;1;0;0;en;2699154074;1696339391038255392;MImiGr33n3;https://twitter.com/MImiGr33n3/status/1696341393382203672
Tue Aug 29 01:57:09 +0000 2023;1696341185336648083;"@convomfs TIPE KULIT: normal to dry - fw: hadalabo - moist: somethinc calm down - toner: npure - serum: somethinc - sunscreen: azarine - eksfoliasi: somethinc - masker: -";0;0;0;0;en;1330148947709583362;1696125820757221565;sundyeschann;https://twitter.com/sundyeschann/status/1696341185336648083
Tue Aug 29 01:56:03 +0000 2023;1696340906285121657;"@JoeBenigno_real The only sunscreen in the Benigno household. https://t.co/NYMsATQwLQ";0;0;0;0;en;409705368;1696321415056609682;Chris2Buckets;https://twitter.com/Chris2Buckets/status/1696340906285121657
