created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Aug 29 14:09:26 +0000 2023;1696525471432032258;"▪️ Opt for a broad-spectrum sunscreen with SPF 30 or higher to shield your skin from both UVA and UVB rays. ▪️ Sunscreen isn't a one-time affair! Remember to reapply every two hours or more frequently if you're swimming or sweating.";0;1;0;0;en;3677159595;1696525467350884491;inspiremotionPT;https://twitter.com/inspiremotionPT/status/1696525471432032258
Tue Aug 29 14:09:25 +0000 2023;1696525467350884491;"[1/5] Sun-kissed days are here, but don't forget to protect your skin's radiant glow! 🌞✨ Sunscreen is your secret weapon against harmful UV rays, and we've got some tips to help you stay sun-safe and enjoy the summer to the fullest. https://t.co/RdaaRGgjJi";0;1;0;0;en;3677159595;1696525467350884491;inspiremotionPT;https://twitter.com/inspiremotionPT/status/1696525467350884491
Tue Aug 29 14:08:24 +0000 2023;1696525208126210501;"my most controversial opinion is that you don’t need to wear sunscreen. it’s okay to get sunburnt";0;0;0;2;en;4750525993;1696525208126210501;spnishpipedream;https://twitter.com/spnishpipedream/status/1696525208126210501
Tue Aug 29 14:06:48 +0000 2023;1696524806609641872;"@Sunscreen_cake Mental break behind bars?";0;0;0;0;en;1289612716760616962;1696185221614293220;M54304024;https://twitter.com/M54304024/status/1696524806609641872
Tue Aug 29 14:05:48 +0000 2023;1696524555953844470;"@YerYagas @freedomrideblog Really?  I need to know more please.  What is a good sunscreen?  Is there such a thing?";0;0;0;0;en;1180255859127050246;1690708828625481728;IoMangioUnaMela;https://twitter.com/IoMangioUnaMela/status/1696524555953844470
Tue Aug 29 14:05:45 +0000 2023;1696524542615945417;"Will use all the damn products for skin but 1 thing which is mandatory sunscreen just gets skipped  Duhh ...me 😪";0;0;0;0;en;1214233350375792640;1696524542615945417;Skinnymidget9;https://twitter.com/Skinnymidget9/status/1696524542615945417
Tue Aug 29 14:04:36 +0000 2023;1696524254572167207;"@CSGORoll Sunscreen";0;0;0;0;en;578211255;1696205688576356437;Tmonster18;https://twitter.com/Tmonster18/status/1696524254572167207
Tue Aug 29 14:03:12 +0000 2023;1696523901961191864;"29/8 Live lagi ada mw garnier Azarine sunscreen liptint retinol serum The originote moist eye serum Avoskin alpha arbutin BNB mascara cleansing balm liptint lipcream Something cushion loose powder eye cream serum Pratista Skin aqua Rose all day mascara Dll https://t.co/0K4Y5IwpHz";0;0;0;0;en;1156451559896580096;1696523901961191864;mldyarhmaaa;https://twitter.com/mldyarhmaaa/status/1696523901961191864
Tue Aug 29 14:02:48 +0000 2023;1696523799561482543;"To do before #LaborDayweekend: ✔️ Finish the work week ✔️ Pack your sunscreen &amp  beach towel ✔️ Be #WeatherAware ➡️@VDEM (it's peak #HurricaneSeason) ✔️Protect your property with flood insurance (Info: https://t.co/85AM5pbRLw) #NFIP @FEMAregion3 You're on your way to that feeling! https://t.co/zmaZlQhLtt";0;0;0;0;en;3395999236;1696523799561482543;VirginiaDCR;https://twitter.com/VirginiaDCR/status/1696523799561482543
Tue Aug 29 13:57:25 +0000 2023;1696522443421343787;"Changing skin care once in a while can be good too.  Loved my new sunscreen. I’ll definitely start adding serums 🥰";0;0;0;0;en;1268004130934657025;1696522443421343787;Caro_BangBang;https://twitter.com/Caro_BangBang/status/1696522443421343787
Tue Aug 29 13:57:14 +0000 2023;1696522399100141730;"@_Rephraser So many of these videos leave out sunscreen too which is probably the most important thing....any visit to a Florida beach will show u that lol";0;0;0;1;en;49823753;1695995632685658275;Scott_R_JC;https://twitter.com/Scott_R_JC/status/1696522399100141730
Tue Aug 29 14:00:40 +0000 2023;1696523264003280912;"@4pclizard Caffeine and ADHD meds are also a sunburn cocktail, wear sunscreen!!!!!!!";0;1;0;1;en;804496983201345540;1695900963037446167;dumbgan;https://twitter.com/dumbgan/status/1696523264003280912
