created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 19 23:59:09 +0000 2023;1693049999142096956;"@3DogsFromHell I always wear long sleeves when working outside for this reasons. Sunscreen is nice but not when you’re constantly sweating.";0;0;0;1;en;1637645152758947840;1693039986382102581;Taorennnren;https://twitter.com/Taorennnren/status/1693049999142096956
Sat Aug 19 23:59:00 +0000 2023;1693049958847705563;"[NEW] Emina Sun Battle SPF 50 PA++++ Cica Acne Fighter Sunscreen 30 ml  Sunscreen dengan tekstur ringan yang cepat meresap, siap lindungi kamu dari paparan sinar matahari dan UV, cocok untuk kamu yang suka beraktivitas outdoor maupun penggunaan sehari-hari!  #emina #sunscreen https://t.co/5K4f1iK20F";0;0;0;0;in;713278484286541824;1693049958847705563;Kahf_Wardah;https://twitter.com/Kahf_Wardah/status/1693049958847705563
Sat Aug 19 23:58:58 +0000 2023;1693049951151067386;"@convomfs Fw: C&amp C foaming face wash Mw: garnier pink/viva Toner: skintific  Serum: - (ever used wardah) Moist: skintific  Sunscreen: skintific/wardah Exfoliating: - Mask: skintific mugwort";0;0;0;0;en;2356007606;1692932390296092953;jeluqnipiz;https://twitter.com/jeluqnipiz/status/1693049951151067386
Sat Aug 19 23:58:45 +0000 2023;1693049896432025703;"@convomfs Skin type : combi  Fw : hadalabo Mw : sea make up acne clear Toner: eiem Serum : eiem Moist : madame gie Sunscreen : azarin Exfoliating : cleora Mask : elformula clay mask";0;0;0;0;en;1245625370918834177;1692932390296092953;inipikaacuu_;https://twitter.com/inipikaacuu_/status/1693049896432025703
Sat Aug 19 23:58:29 +0000 2023;1693049829633437964;"@convomfs Skin type : normal to dry skin  Fw : pigeon Mw : - Toner: - Serum : - Moist : simple Sunscreen : wardah Exfoliating : -  Mask : -   Alhamdulillah mukaku aman aman aja ges";0;0;0;0;in;1599038615291826177;1692932390296092953;keisha_jpg;https://twitter.com/keisha_jpg/status/1693049829633437964
Sat Aug 19 23:58:23 +0000 2023;1693049806758002878;"@convomfs Skin type : oily combi keknya  Fw : originote Mw : gapake mw pkenya toner sm mc viva Toner: originote ijo Serum :  Moist : originote Sunscreen : originote tp mau ganti Exfoliating : originote Mask : originote  bnyak originote soale beli bundle e";0;0;0;0;in;1246837167076171776;1692932390296092953;vodkaIoey;https://twitter.com/vodkaIoey/status/1693049806758002878
Sat Aug 19 23:57:59 +0000 2023;1693049703724879907;"Skintype: sensitive Fw : Senka perfect whip biru Mw : Garnier pink Toner: something acnedot treatment  Serum : Originote retinol, Som by mi yuja niacin Moist : pagi skintific, malem dr.airin  Sunscreen : Originote, skintific Exfoliating : Elformula Mask : Grace n Glow";0;0;0;0;en;1504343001820467205;1693049703724879907;poempathic;https://twitter.com/poempathic/status/1693049703724879907
Sat Aug 19 23:57:47 +0000 2023;1693049654936535234;"sunscreen feels so disgusting i feel like i’m suffocating";0;0;0;2;en;1597711202771210240;1693049654936535234;hdahssn;https://twitter.com/hdahssn/status/1693049654936535234
Sat Aug 19 23:57:24 +0000 2023;1693049557171761287;"Listing things to buy in my destination and noticed that it’s mostly sunscreen 🤣";0;0;0;0;en;32829201;1693049557171761287;charlainelim;https://twitter.com/charlainelim/status/1693049557171761287
Sat Aug 19 23:56:52 +0000 2023;1693049421792186874;"lucu amat anak anak cowo belakangku make sunscreen malah ke tangan 😭 trus nanya cara makenya gimana 😭";0;0;0;0;in;1305892182360875009;1693049421792186874;gninebitj;https://twitter.com/gninebitj/status/1693049421792186874
Sat Aug 19 23:56:33 +0000 2023;1693049345392734665;"@KevinSchmidy @VivalaCoinBTC @intocryptoverse @cardano_whale @ArmySpies @RichardMcCrackn @adamKDean @hoskytoken @ProTheDoge @6u2m4n @CardanoChefPool @DripDropz_io @_AskNemo @LucidCiC @CryptoIRELAND1 @Sunscreen_cake 🤣 https://t.co/P0T1bqH87C";0;0;0;4;qme;3376145139;1692950185322680763;SWAccelerated;https://twitter.com/SWAccelerated/status/1693049345392734665
Sat Aug 19 23:56:00 +0000 2023;1693049206938730824;"Meanwhile, in the outdoor garden center, Gary applied sunscreen to the fall decor.";0;0;1;10;en;1554670892;1693049206938730824;GaryMuppet;https://twitter.com/GaryMuppet/status/1693049206938730824
Sat Aug 19 23:55:36 +0000 2023;1693049103457083416;"@VivalaCoinBTC @intocryptoverse @cardano_whale @ArmySpies @RichardMcCrackn @adamKDean @hoskytoken @ProTheDoge @6u2m4n @CardanoChefPool @DripDropz_io @_AskNemo @LucidCiC @CryptoIRELAND1 @Sunscreen_cake @SWAccelerated Luv ya 2.";0;1;0;4;en;979583199599718400;1692950185322680763;KevinSchmidy;https://twitter.com/KevinSchmidy/status/1693049103457083416
Sat Aug 19 23:54:47 +0000 2023;1693048897604825386;"@convomfs Skin type : normal to oily   Fw : skintifik  Mw : nivea Toner: skintifik  Serum : whitelabe  Moist : skintifik  Sunscreen : shometinc  Exfoliating : shometinc toner Mask : -";0;0;0;0;en;1247813271286992896;1692932390296092953;mujaerbiru;https://twitter.com/mujaerbiru/status/1693048897604825386
Sat Aug 19 23:54:28 +0000 2023;1693048817803751594;"@babeforthewknd I put some on and I think I like it better than the original but I’m wearing a ton of sunscreen so I can’t give an honest opinion";0;1;0;0;en;2296697870;1693036856219246931;taybrimilla;https://twitter.com/taybrimilla/status/1693048817803751594
Sat Aug 19 23:54:25 +0000 2023;1693048807007965520;"@convomfs Skin type : normal to oily (t zone)  Fw : clean n clear Mw : oval Toner: - Serum : - Moist : marina pink Sunscreen : nuface biru Exfoliating : - Mask : -  yg murah murah aja";0;0;0;0;en;878518341547118593;1692932390296092953;topraklovers;https://twitter.com/topraklovers/status/1693048807007965520
Sat Aug 19 23:53:39 +0000 2023;1693048612501287320;"Skin type : oily  Fw : senka biru tua Mw : merk watson Toner: - Serum : skin10004 hyalucica (first ampoule), bio beauty lab potent c Moist :  skin10004 centella cream Sunscreen : skin10004 centella airfit light Exfoliating : - Mask : -";0;1;0;0;en;97885928;1693048612501287320;moonversation;https://twitter.com/moonversation/status/1693048612501287320
Sat Aug 19 23:52:52 +0000 2023;1693048414605382004;"or just apply sunscreen like a normal person.";0;7;10;91;en;1197682530721374210;1693048414605382004;abdulaiiiiiiii;https://twitter.com/abdulaiiiiiiii/status/1693048414605382004
Sat Aug 19 23:52:24 +0000 2023;1693048300742816081;"@convomfs Skin type : oily acne prone  Fw : acnes creamy wash Mw : garnier pink Toner: hada labo light lotion (ijo) Serum : Moist : benton aloe gel Sunscreen : skin aqua ijo Exfoliating : benton aloe bha Mask :";0;0;0;0;en;1081890909774467073;1692932390296092953;rotibobou;https://twitter.com/rotibobou/status/1693048300742816081
Sat Aug 19 23:52:16 +0000 2023;1693048266185679011;"I’ve had sunscreen in my eye all day. Not a great feeling";0;0;0;0;en;2448091573;1693048266185679011;AuerEddie;https://twitter.com/AuerEddie/status/1693048266185679011
Sat Aug 19 23:52:00 +0000 2023;1693048198842261534;"Wtb sunscreen bisa pakai voucher live nanti malam, diutamakan azarine. Brand lain drop aja.";0;10;0;0;in;1339494461810733056;1693048198842261534;akungemes;https://twitter.com/akungemes/status/1693048198842261534
Sat Aug 19 23:51:56 +0000 2023;1693048182476046398;"Hai teman-teman! Cuaca cerah nih di Pantai, siapa yang mau ikutan berenang? 🌞🌊 Jangan lupa bawa sunblock ya, biar kulit kita tetap sehat dan gak kena terik matahari! 💪 #PantaiAsyik #LiburanSeru";0;0;0;1;in;1681228551281053697;1693048182476046398;arkanatafian;https://twitter.com/arkanatafian/status/1693048182476046398
Sat Aug 19 23:51:15 +0000 2023;1693048008555057423;"@convomfs fw : kolagen mw : - toner : sariayu marthatilaar serum : skintific, azarine moist : the originote, skintific sunscreen : azarine exfo : cosrx mask : the originote, azrina";0;0;0;0;fi;1644661739945086977;1692932390296092953;spesiesauliana;https://twitter.com/spesiesauliana/status/1693048008555057423
Sat Aug 19 23:51:13 +0000 2023;1693048001051455838;"@convomfs Skin type : dry skin  Fw : glikoderm, dulu diresepin dokter, sekarang beli sendiri online Mw : - Toner: HALE stay toned Serum : Essence sih, COSRX snail Moist : HALE comfort zone Sunscreen : BANANA BOAT aqua daily Exfoliating : HALE exfoliating potion Mask : -  iloveHALEyeah";0;0;0;0;en;251020949;1692932390296092953;murnishafira;https://twitter.com/murnishafira/status/1693048001051455838
Sat Aug 19 23:50:00 +0000 2023;1693047694686658939;"Do you believe sunscreen should be regulated as a:";0;1;1;6;en;1315845639423492096;1693047694686658939;JenJJams;https://twitter.com/JenJJams/status/1693047694686658939
Sat Aug 19 23:49:43 +0000 2023;1693047624738492478;"Skin type : normal to oily  Fw : (skrg) senka biru Mw : nivea Toner: hadalabo Serum : avoskin ysb marine collagen Moist : safi acne cream Sunscreen : azarine Exfoliating : avoskin  Mask : whitelab";0;0;0;0;en;1032588884356431872;1693047624738492478;anthiyaaa__0;https://twitter.com/anthiyaaa__0/status/1693047624738492478
Sat Aug 19 23:49:20 +0000 2023;1693047529124815117;"Somebody better check on Biden at the beach  time for him to apply more sunscreen... https://t.co/I9nh5WkzVS";0;0;1;1;en;1680952430354132993;1693047529124815117;GenXTexasMama;https://twitter.com/GenXTexasMama/status/1693047529124815117
Sat Aug 19 23:49:03 +0000 2023;1693047454177145073;"@convomfs Skin type : acne oily  Fw : Y.O.U acneplus Mw : ga pake mw, pake viva milk cleanser ijo aja (hemat)  Toner: Y.O.U acneplus Serum : -  Moist : Y.O.U acneplus Sunscreen : Y.O.U (biru)  Exfoliating : - Mask : -";0;0;0;0;cy;1416212505219633154;1692932390296092953;Aku_s1apa_;https://twitter.com/Aku_s1apa_/status/1693047454177145073
