created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Aug 21 08:00:00 +0000 2023;1693533395693809937;"#muzas ronde 1204 start hier  Wear sunscreen  Don't worry about the future  Your choices are half chance, so are everybody else's  Get to know your parents, you never know when they'll be gone for good  But trust me on the sunscreen  https://t.co/s8kNLHyYD5";0;0;0;0;en;168605597;1693533395693809937;Sequens347;https://twitter.com/Sequens347/status/1693533395693809937
Mon Aug 21 07:59:31 +0000 2023;1693533275472764998;"jualan wts skincare make up live shopee gratis free check out base hanasui liptint masker mask sunscreen";0;0;0;0;en;1312592473907109890;1693533275472764998;pnkygrls;https://twitter.com/pnkygrls/status/1693533275472764998
Mon Aug 21 07:59:28 +0000 2023;1693533260096172224;"@cardanogreat @IOHK_Charles 🫶 https://t.co/HbcvkDV5Mt";0;0;0;0;qme;1314697023648653314;1693297320698241342;Sunscreen_cake;https://twitter.com/Sunscreen_cake/status/1693533260096172224
Mon Aug 21 07:59:07 +0000 2023;1693533173655695381;"@AnxiousGritt Just use a sunscreen and moisturiser- don't over complicate";0;0;0;0;en;1291364248149471232;1692306122680513012;miloblanket;https://twitter.com/miloblanket/status/1693533173655695381
Mon Aug 21 07:58:58 +0000 2023;1693533135882043463;"@telmiwaayyyyy Absolutely! I'm not afraid that I am gonna run out sunscreen again cuz of this one🫶";0;0;0;0;en;366515736;1693409691899240836;hermionyyye;https://twitter.com/hermionyyye/status/1693533135882043463
Mon Aug 21 07:58:31 +0000 2023;1693533022753005960;"@mutaiba__ Just use moisturiser and sunscreen";0;0;0;0;en;1291364248149471232;1692306122680513012;miloblanket;https://twitter.com/miloblanket/status/1693533022753005960
Mon Aug 21 07:57:22 +0000 2023;1693532734566924628;"WANT TO SELL / WTS get disc 20k via shopee live 🥳  • base dreamy glow postbiotic gel mask — Rp 110.000 (live Rp 90.000) • base ultra soothe sunscreen — Rp 110.000 (live Rp 90.000) — • hanasui liptint shade 09 (FREE 1x co)   📍jabar (bdg) belum gratong xtra https://t.co/BJqIH1z3YB";1;0;0;0;en;1312592473907109890;1693532734566924628;pnkygrls;https://twitter.com/pnkygrls/status/1693532734566924628
Mon Aug 21 07:56:59 +0000 2023;1693532635526828389;"Mile's unique way of applying sunscreen with two fingers: the gesture of happiness and the gesture of I love you, it's so cute.  #ManSuangGala  #แมนสรวงปฐมทัศน์ @milephakphum @Nnattawin1 https://t.co/fNhT29aBXH";0;0;0;0;en;1676406872285523968;1693532635526828389;hang8000111;https://twitter.com/hang8000111/status/1693532635526828389
Mon Aug 21 07:55:48 +0000 2023;1693532337093722404;"This Frog Has Its Own Sunblock.🐸 #frogs #animals https://t.co/BtZuslWRsJ";0;0;0;0;en;1670894824126582789;1693532337093722404;TheViralbird;https://twitter.com/TheViralbird/status/1693532337093722404
Mon Aug 21 07:55:26 +0000 2023;1693532245062242494;"which sunscreen has worked the best for you?";0;3;0;2;en;1311551732820799488;1693532245062242494;yourswriterly;https://twitter.com/yourswriterly/status/1693532245062242494
Mon Aug 21 07:55:22 +0000 2023;1693532230877102539;"mana gabawa sunscreen, terus muka langsung memerah huft 😣";0;0;0;0;in;1636411224165584896;1693531973317517475;freewheels_;https://twitter.com/freewheels_/status/1693532230877102539
Mon Aug 21 07:55:02 +0000 2023;1693532145556553899;"JB yg mau order pakai v0ucher shop** live disc 50% bisa cek thread ini. Ready the originote toner ceraluronic, clarifying, cica / sunscreen / moist hyalucera, cica / acne spot cream / serum hyalu-c, retinol, acne, bright, ss implora, serum eiem, liptint bnb";0;0;0;0;en;354882092;1693532145556553899;JUALAN_AUTOBASE;https://twitter.com/JUALAN_AUTOBASE/status/1693532145556553899
Mon Aug 21 07:54:46 +0000 2023;1693532079445999651;"@LifePointsPanel I fell asleep while sunbathing when I woke up I saw that someone had written on my body with sunscreen. So what they had written was not burnt and could be read so easily. In order to read what it said I needed to find a mirror. Once I found the mirror I read what it said";0;0;0;0;en;1681875098163347456;1684513460384677890;Tiggs7780;https://twitter.com/Tiggs7780/status/1693532079445999651
Mon Aug 21 07:53:44 +0000 2023;1693531819835265504;"pet peeve:  ‘yung inutusan ako nang tanghali at pinagmamadali pa ako, tapos hindi pa ako nakakapag-sunscreen hahahaha";0;0;0;0;tl;730598304;1693531819835265504;mvrvprimo;https://twitter.com/mvrvprimo/status/1693531819835265504
Mon Aug 21 07:53:44 +0000 2023;1693531816588935577;"other option on my list is some by mi tone up sunscreen but but buuttttt mas pretty talaga yung effect ng tone up cream ?😭😭";0;0;0;0;en;2929019514;1693531531002962380;ayraeonni;https://twitter.com/ayraeonni/status/1693531816588935577
Mon Aug 21 07:53:38 +0000 2023;1693531793511575594;"@BrunusCutis Forgot to put sunscreen on it.";0;0;0;0;en;701334344;1693424797328515381;csnmert;https://twitter.com/csnmert/status/1693531793511575594
Mon Aug 21 07:52:35 +0000 2023;1693531531002962380;"ang ganda ng tone up cream from the face shop🥹🥹🥹 the ONLY down side is walang spf so i have to buy sunblock separately";0;1;0;0;en;2929019514;1693531531002962380;ayraeonni;https://twitter.com/ayraeonni/status/1693531531002962380
Mon Aug 21 07:52:25 +0000 2023;1693531485914149180;"@convomfs Skin type : combi  Fw : wardah aloe  Mw : garnier pink Toner : hadalabo ijo Serum : - Moist : eiem beauty Sunscreen : azarine calm my acne Exfoliating : - Mask : the originote";0;0;0;0;en;1567065150334849027;1692932390296092953;0925file;https://twitter.com/0925file/status/1693531485914149180
Mon Aug 21 07:51:31 +0000 2023;1693531259799232573;"Make Over Powerskin Urban Defense Sunscreen. Chemical sunscreen dengan SPF50/PA++++,menyatu dengan seluruh skin tone,tidak meninggalkan white-cast,melindungi wajah dari paparan sinar UV-A &amp  UV-B,dan polusi radikal bebas.  Beli Disini❤️ https://t.co/ZOwREjrNxI  #sunscreenmakeover https://t.co/Mb3hiCAhA2";0;0;0;0;in;717533053;1693531259799232573;bestbuyLSF;https://twitter.com/bestbuyLSF/status/1693531259799232573
Mon Aug 21 07:50:54 +0000 2023;1693531103918018934;"5. Azarine Hydramax-C Sunscreen Serum https://t.co/FvUnsA4QM0";0;0;0;0;de;1504112910435381258;1693531080631194015;Szelica_;https://twitter.com/Szelica_/status/1693531103918018934
Mon Aug 21 07:50:56 +0000 2023;1693531112197234790;"Cleanser: Youth To The People Superfood Cleanser  Moisturizer: Elf Holy Hydration Face Cream Fragrance Free  Sunscreen: Missha - All Around Safe Block Essence Sun SPF 45 PA+++  Link ➡️ https://t.co/OQ0qZbmM8F";0;0;0;0;en;1531376878463897603;1693531104999797130;BulkBeautygh;https://twitter.com/BulkBeautygh/status/1693531112197234790
Mon Aug 21 07:51:03 +0000 2023;1693531142685872618;"@convomfs Skin type : normal to oily  Fw : LRP effaclar gel Mw : Garnier kuning Toner : LRP toleriane lotion / LRP thermal spring water Serum : Kiehls retinol (pake kalo inget, minimal 1x seminggu), Somethinc niacin Moist : Hale all rounder Sunscreen : Anessa gold Exfoliating : - Mask : -";0;0;0;0;en;97579339;1692932390296092953;yyrawr;https://twitter.com/yyrawr/status/1693531142685872618
Mon Aug 21 07:50:53 +0000 2023;1693531100906467692;"4. Skintific All Day Light Sunscreen (spray sunscreen)  https://t.co/G5TLmlU9kY";0;1;0;0;en;1504112910435381258;1693531080631194015;Szelica_;https://twitter.com/Szelica_/status/1693531100906467692
Mon Aug 21 07:50:51 +0000 2023;1693531093826490538;"2. Skintific Ceramide Serum (Stick Sunscreen)  https://t.co/8QOXDe9VR5";0;0;0;0;en;1504112910435381258;1693531080631194015;Szelica_;https://twitter.com/Szelica_/status/1693531093826490538
Mon Aug 21 07:50:49 +0000 2023;1693531086251532371;"Bagi kita yang sering beraktivitas di luar ruangan mulai dari jam 10 pagi hingga 4 sore, paparan matahari berpotensi menyebabkan kulit terbakar.   Untuk itu, penting bagi kita untuk memakai sunscreen dengan SPF tinggi. Berikut adalah beberapa rekomendasi sunscreen dengan SPF 50+";0;1;0;0;in;1504112910435381258;1693531080631194015;Szelica_;https://twitter.com/Szelica_/status/1693531086251532371
Mon Aug 21 07:49:37 +0000 2023;1693530782697201832;"Skin type: oily  Fw: y.o.u Mw: garnier Toner: skintific acne Serum: skintific acne Moist: skintific acne Sunscreen: to buat muka, madam gie buat tangan Exfoliating: - Mask: skintific ijo";0;0;0;0;en;1267998645858832386;1693530782697201832;cgssex;https://twitter.com/cgssex/status/1693530782697201832
Mon Aug 21 07:48:51 +0000 2023;1693530588521660828;"Reminder to use sunscreen ladies, unless y'all want sun damage";0;0;0;1;en;1463261892873437188;1693530588521660828;slayingdisaster;https://twitter.com/slayingdisaster/status/1693530588521660828
Mon Aug 21 07:48:34 +0000 2023;1693530517323251986;"@Sunscreen_cake @IOHK_Charles Thats my founder! https://t.co/r8nGMFLQWr";0;0;0;0;en;1024039683649691648;1693297320698241342;am__panic;https://twitter.com/am__panic/status/1693530517323251986
Mon Aug 21 07:46:45 +0000 2023;1693530062459715904;"💭 Guys sender serius nanya, kalo pagi hari pake vit c terus di layer pake sunscreen boleh ditimpa bedak ga sih?😭😭😭";0;6;0;1;in;1284061445148209154;1693530062459715904;convomfs;https://twitter.com/convomfs/status/1693530062459715904
Mon Aug 21 07:43:54 +0000 2023;1693529345850249243;"@ohmybeautybank kasih sabun cuci muka, gausah dikasih obat jerawat dulu. mungkin karena ga bersih atau hormon jg. kalo bisa dikasih tau, sekalian ajarin pakai sunscreen";0;0;0;0;in;2855468244;1693527813964673111;blueskycean;https://twitter.com/blueskycean/status/1693529345850249243
Mon Aug 21 07:41:28 +0000 2023;1693528732559139026;"Sunscreen masuk mata pedih mattt";0;0;0;0;in;1270360208896700416;1693528732559139026;oliverrneal;https://twitter.com/oliverrneal/status/1693528732559139026
Mon Aug 21 07:40:16 +0000 2023;1693528430929973352;"@ohmybeautybank sunscreen ada 4 karna diskon jd yauda beli aja buat stok🫠";0;0;0;0;in;713304792282439680;1690768026126483456;fairyflyway;https://twitter.com/fairyflyway/status/1693528430929973352
Mon Aug 21 07:39:39 +0000 2023;1693528275732115804;"@JollofEnjoyer @EnsconcedAnu yup! Not even the sunscreen can hide those wrinkles anymore";0;1;0;2;en;1278751162959872005;1693523463049474175;subliminaIIy;https://twitter.com/subliminaIIy/status/1693528275732115804
Mon Aug 21 07:39:09 +0000 2023;1693528150016225350;"@iluminatibot I haven’t used sunscreen in 5 years";0;0;0;0;en;1361399003234058246;1693378529461690477;LetItGoV1;https://twitter.com/LetItGoV1/status/1693528150016225350
Mon Aug 21 07:38:54 +0000 2023;1693528085050929286;"@youralardo SUNSCREEN AKU TUPO";0;0;0;0;tl;1448187074759127040;1693493249665913222;ArtemysticaI;https://twitter.com/ArtemysticaI/status/1693528085050929286
Mon Aug 21 07:38:50 +0000 2023;1693528070320505242;"@catjin_ Let them fade naturally don’t give yourself chemical burns  Using lotion and sunscreen helps a lot too with not making them take even longer to fade";0;0;0;0;en;1422434123415658498;1692863140042564062;s_rla5;https://twitter.com/s_rla5/status/1693528070320505242
Mon Aug 21 07:37:52 +0000 2023;1693527824161030331;"@ohmybeautybank pake sunscreen skinaqua yang uv whitening milk";0;0;0;0;en;369895492;1693424097643118926;potatopanas;https://twitter.com/potatopanas/status/1693527824161030331
Mon Aug 21 07:36:56 +0000 2023;1693527590428962863;"In my dream I was rubbing sunscreen. So I woke up and reached for my bag on my bed that had my sunscreen and rubbed it.  Now that I’m fully awake, I’m confused. Was confused for like 2 mins cos I didn’t know if both were dreams 😂 smelt my hands and it smells like my sunscreen.";0;0;0;0;en;2409109284;1693527590428962863;ebose__;https://twitter.com/ebose__/status/1693527590428962863
Mon Aug 21 07:36:05 +0000 2023;1693527375961845812;"Skin type : normal to dry  Fw : Senka perfect whip yg biru Mw : pake minyak zaitun mustika ratu atau viva milkclenaser Toner : Laidlunos Serum : Base Sunscreen : Wardah sunscrn gel Exfo : Avoskin Mask : Base";0;0;0;0;in;1647971845;1693527375961845812;auliacami;https://twitter.com/auliacami/status/1693527375961845812
Mon Aug 21 07:35:42 +0000 2023;1693527281921376722;"@matchalatee__ Sunscreen kita samaan beb, aku juga lagi pake yang itu";0;0;0;0;in;1327184190039703553;1693494825855901793;Pipit_Fitriaaaa;https://twitter.com/Pipit_Fitriaaaa/status/1693527281921376722
Mon Aug 21 07:34:20 +0000 2023;1693526935861862504;"skin type : oily  fw: cosrx low ph  mw: nivea toner: - serum: niacin whitelab &amp  retinol somethinc/dear me moist: cosrx oil free sunscreen: 3w clinic &amp  carasun exfoliating: lactic acid dear me mask: sheetmask ariul";0;0;0;0;en;1186233791582392322;1693526935861862504;biabiwbiw;https://twitter.com/biabiwbiw/status/1693526935861862504
Mon Aug 21 07:33:25 +0000 2023;1693526706399965505;"@Sexylexaaa_ Di mo agad cnabi. Buang.";0;0;0;0;tl;1212339718630756353;1693510168804565349;ralfancy;https://twitter.com/ralfancy/status/1693526706399965505
Mon Aug 21 07:32:45 +0000 2023;1693526537134592493;"@OliWrightUA Oli babes... I'll amazon you some sunscreen. Please use it. Lol";0;0;0;0;en;1435782310130077699;1693381595829252347;tinystringer03;https://twitter.com/tinystringer03/status/1693526537134592493
Mon Aug 21 07:31:41 +0000 2023;1693526268057358700;"@ohmybeautybank kulitku kombinasi  face wash : Senja Perfect Whip toner : hada labo moisturizer : the originote sunscreen: implora";0;0;0;0;tl;1539976095587794945;1693289240577409521;vsrinsy66;https://twitter.com/vsrinsy66/status/1693526268057358700
Mon Aug 21 07:31:10 +0000 2023;1693526138092703976;"makalimutan ko na siguro lahat wag lang sunscreen";0;0;0;2;tl;1692801875484327936;1693526138092703976;notloyssa_;https://twitter.com/notloyssa_/status/1693526138092703976
Mon Aug 21 07:30:45 +0000 2023;1693526033906237788;"⭕ Sunscreen Powder NPURE   https://t.co/YkrlXgkeCf";0;1;0;0;en;437388724;1693524723723043254;latifahkusuma7;https://twitter.com/latifahkusuma7/status/1693526033906237788
Mon Aug 21 07:30:33 +0000 2023;1693525983394201639;"10 Rekomendasi Sunscreen Bayi yang Aman, Bantu Lindungi Kulit si Kecil https://t.co/vIdpHzvwlb";0;0;0;0;in;2661838418;1693525983394201639;Popmama_com;https://twitter.com/Popmama_com/status/1693525983394201639
Mon Aug 21 07:29:56 +0000 2023;1693525830994182210;"@convomfs 💭 Pengen tau merk skincare kalian, kali aja bisa jadi referensi   Skin type : Normal to oily   Fw : Wardah  Mw : Wardah Toner: Pyunkang Yul Serum : - Moist : hadalabo pink Sunscreen : skin aqua Exfoliating : avoskin refining toner, implora peeling  Mask : everybuddy";0;0;0;0;in;1426262832136343553;1692932390296092953;derderdardar;https://twitter.com/derderdardar/status/1693525830994182210
Mon Aug 21 07:29:51 +0000 2023;1693525809779069111;"@Sunscreen_cake @IOHK_Charles I trust this man";0;0;0;1;en;1615263143831212035;1693297320698241342;stakingada_;https://twitter.com/stakingada_/status/1693525809779069111
