created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Aug 23 14:45:38 +0000 2023;1694360250600571082;"I have sunscreen in my eye and sand in my ears but I am HAPPY.";0;0;0;0;en;2923855870;1694360250600571082;ejohn_marie;https://twitter.com/ejohn_marie/status/1694360250600571082
Wed Aug 23 14:45:15 +0000 2023;1694360155415330985;"Michigan has more than 100 state parks and recreation areas, and they make a great day trip. Don't forget to pack healthy snacks and sunscreen. Explore parks by region: https://t.co/3utwjJDF4q https://t.co/g8E83UHNU4";0;0;0;0;en;1255465407101784064;1694360155415330985;bcc_mi;https://twitter.com/bcc_mi/status/1694360155415330985
Wed Aug 23 14:45:07 +0000 2023;1694360123387289736;"Five must-have items to make sure you have the best summer ever:  1. 👙 Swimsuit   2. 😎 Sunscreen  3. 👒 Hat   4. 😁 A HUGE smile  5. 🏊 A visit to the Orono Park Pool!   View the swim schedules and jump in today! https://t.co/U9Ys8Po68G https://t.co/1Fof3sT13f";0;0;0;0;en;31660181;1694360123387289736;ClaringtonON;https://twitter.com/ClaringtonON/status/1694360123387289736
Wed Aug 23 14:44:09 +0000 2023;1694359879493034383;"@riveriveriv Sunscreen aja banci tampil dengan panasnya 🥲";0;0;0;0;in;1425823795856568320;1694211536104124855;dotisaridoti;https://twitter.com/dotisaridoti/status/1694359879493034383
Wed Aug 23 14:43:39 +0000 2023;1694359753596797231;"ส่งต่อ Banana Boat Aqua Long Wearing Moisture UV Protection Sunscreen Lotion SPF50+ PA++++ (50 ml.) EX202509 ไม่แกะ 200฿ ส่งฟรี #ส่งต่อ #ส่งต่อสกินแคร์ #ส่งต่อคสอ #กันแดด #พร้อมส่ง";0;0;0;0;en;3181747470;1694359753596797231;mmeln_;https://twitter.com/mmeln_/status/1694359753596797231
Wed Aug 23 14:43:30 +0000 2023;1694359714476576897;"@ThorTorrens They gave FDA control over sunscreen? I know there has been talk because it fell in the cosmetic category.";0;0;0;0;en;1382515604578394113;1694318937326899568;Trappin_NFTs;https://twitter.com/Trappin_NFTs/status/1694359714476576897
Wed Aug 23 14:43:12 +0000 2023;1694359641105334650;"@hansvantelling Als hij slecht bij kas zit kan hij altijd nog ondersteuning aanvragen. Dat is toch goed geregeld in Nederland. Huursubsidie, energietoeslag enz enz. Kan ook altijd nog naar de voedselbank zoals zovelen. Kan ook nog wat asielzoekers in zijn huis opnemen om wat bij te verdienen.";0;0;0;0;nl;1556215206417686528;1694276623707648412;sunscreen40;https://twitter.com/sunscreen40/status/1694359641105334650
Wed Aug 23 14:42:31 +0000 2023;1694359467062862072;"hi ! any sunscreen reco ? I've been using yung scinic na sunstick and okay naman siya, it's good but !! MAANGHANG SA EYES ! I'm sweaty kase huhu";0;0;0;0;tl;1507267386994425860;1694359467062862072;chiensells;https://twitter.com/chiensells/status/1694359467062862072
Wed Aug 23 14:42:17 +0000 2023;1694359407914783146;"mataharinya kacau bener tangan jadi gosong gini😭 padahal udah pake sunblock";0;0;0;0;in;4802838324;1694359407914783146;imyourmwork_;https://twitter.com/imyourmwork_/status/1694359407914783146
Wed Aug 23 14:41:41 +0000 2023;1694359256584368379;"udh bener brarti bli sunscreen mahal".. anessa malove 🫶🏼";0;0;0;0;in;98278630;1694359256584368379;hilymas;https://twitter.com/hilymas/status/1694359256584368379
Wed Aug 23 14:41:39 +0000 2023;1694359248984314265;"@PatsMac_attack I think it’s the being in the first Super Bowl post Brady era but I hear you.";0;1;0;0;en;1346989783390646274;1694358576276345274;TimsSunscreen1;https://twitter.com/TimsSunscreen1/status/1694359248984314265
Wed Aug 23 14:41:27 +0000 2023;1694359197876715663;"-dips! Sunscreen apasih yg ampuh tapi klo bisa murah, buat di Tembalang ini";0;2;0;0;in;1177052356925513728;1694359197876715663;undipmenfess;https://twitter.com/undipmenfess/status/1694359197876715663
Wed Aug 23 14:41:11 +0000 2023;1694359131770274142;"🚨LAZADA LAZFLASH🚨  ❤️ SKINTIFIC All Day Light Sunscreen  ✅Diskon 63%! 😍🤣Hanya Rp74.480!  Dapatkan di Lazada sekarang! | 🛒 https://t.co/EZ6YscUCfA https://t.co/WhUuNJHU92";0;0;0;0;in;63470711;1694359131770274142;infoinfodiskon;https://twitter.com/infoinfodiskon/status/1694359131770274142
Wed Aug 23 14:41:02 +0000 2023;1694359093710827558;"@goddeketal Not enough hats or modern sunscreen, though. 🕶️";0;0;0;0;en;1634398818555895810;1679519956939988993;EvanSmi24836872;https://twitter.com/EvanSmi24836872/status/1694359093710827558
Wed Aug 23 14:40:21 +0000 2023;1694358921266208856;"I’m so mad I forgot my sunscreen😡";0;0;0;0;en;534988860;1694358921266208856;Tierrraaa__;https://twitter.com/Tierrraaa__/status/1694358921266208856
Wed Aug 23 14:39:52 +0000 2023;1694358801871519793;"🚨LAZADA LAZFLASH🚨  ❤️SKINTIFIc Sunscreen Ultra Light Serum SPF5  ✅Diskon 44%! 😍Hanya Rp94.080!  Dapatkan di Lazada sekarang! | 🛒 https://t.co/tn35Kbvecw https://t.co/a7HOURQz7r";0;0;0;0;in;63470711;1694358801871519793;infoinfodiskon;https://twitter.com/infoinfodiskon/status/1694358801871519793
Wed Aug 23 14:39:32 +0000 2023;1694358718169682404;"Yo I forgot to put sunscreen on 🤬🤬🤬🤬";0;1;0;0;en;1477719804710690824;1694358718169682404;cchristhel_;https://twitter.com/cchristhel_/status/1694358718169682404
Wed Aug 23 14:39:23 +0000 2023;1694358677686550936;"@XtremeMerch hold on moaaaasss";0;0;0;0;en;2907599101;1694278690421846266;greatdanee3;https://twitter.com/greatdanee3/status/1694358677686550936
Wed Aug 23 14:37:11 +0000 2023;1694358126663975036;"🚨LAZADA LAZFLASH 🚨  ❤️ (PAKET HEMAT ISI 2) Garnier Bright Sunscreen  ✅Diskon 35%! 😍Hanya Rp97.500!  Dapatkan di Lazada sekarang! | 🛒 https://t.co/ZmPd59Rhe5 https://t.co/GhEH0f1cul";0;0;0;0;in;63470711;1694358126663975036;infoinfodiskon;https://twitter.com/infoinfodiskon/status/1694358126663975036
Wed Aug 23 14:36:57 +0000 2023;1694358068849787172;"@unjsecret Gk masalah sih, yg penting sunscreen boleh bawa";0;0;0;0;in;1312005868922130432;1694343277854736627;docrushonyou;https://twitter.com/docrushonyou/status/1694358068849787172
Wed Aug 23 14:36:38 +0000 2023;1694357986100027477;"📉   HISTORICAL MINIMUM   📉  👀 Neutrogena Clear Face Liquid Lotion Sunscreen for Acne-Prone Skin  💰  Only 8.55 $  instead of 12.19 $  (- 29%)   🔎 https://t.co/WgKlCNiibR https://t.co/VQuoOO7V8g";0;0;0;0;en;2150122850;1694357986100027477;usa_offers_time;https://twitter.com/usa_offers_time/status/1694357986100027477
Wed Aug 23 14:35:55 +0000 2023;1694357808622280855;"excited na ako pag abot ak new sunscreen hihi 🥰🥰🥰🥰🥰";0;0;0;0;tl;1270606693978652672;1694357808622280855;busy_beeb;https://twitter.com/busy_beeb/status/1694357808622280855
Wed Aug 23 14:35:44 +0000 2023;1694357761885171746;"@NoShirtFlipFlop Evidently you have not known anyone with skin cancer.  No sunscreen = bad idea.";0;0;0;0;en;1505927567374749705;1694069603222110244;bjgse1;https://twitter.com/bjgse1/status/1694357761885171746
Wed Aug 23 14:35:42 +0000 2023;1694357753798578222;"@HappilyKT Why sunscreen?";0;0;0;0;en;813922428133003265;1694264097007862146;BoxfordOBrien;https://twitter.com/BoxfordOBrien/status/1694357753798578222
Wed Aug 23 14:35:34 +0000 2023;1694357717043888311;"@IAmJerdog https://t.co/bn7HyoCP1j";0;0;0;1;qme;16541865;1694217361333592087;DevOpsBarbie;https://twitter.com/DevOpsBarbie/status/1694357717043888311
Wed Aug 23 14:35:03 +0000 2023;1694357587465285723;"jb yuuu dom bekasiii • sunscreen azarine 49k • sunscreen &amp  moist the originote 36k  • garnier micellar water 125ml 27k • cbd hair mask 47k • vaseline gluta yang besar 55k • vaseline gluta kecil 45k • body lotion nivea 35k  • tisu nice 10k (bisa pake voc  (cont..) https://t.co/R4YgN3dAbq";0;1;0;1;en;354882092;1694357587465285723;JUALAN_AUTOBASE;https://twitter.com/JUALAN_AUTOBASE/status/1694357587465285723
Wed Aug 23 14:35:00 +0000 2023;1694357576123916306;"JB yg mau order pakai v0ucher shop** live disc 50% bisa cek thread ini. Ready the originote toner ceraluronic, clarifying, cica / sunscreen / moist hyalucera, cica / acne spot cream / serum hyalu-c, retinol, acne, bright, ss implora, serum azarine, liptint bnb. https://t.co/TwXvXgUWhA";0;0;0;0;en;354882092;1694357576123916306;JUALAN_AUTOBASE;https://twitter.com/JUALAN_AUTOBASE/status/1694357576123916306
Wed Aug 23 14:34:53 +0000 2023;1694357545412894810;"@larabillionaire That’s why I replaced my daytime moisturiser with sunscreen 😂";0;1;0;0;en;1128782656240541699;1694350701122511208;ra_heeemah;https://twitter.com/ra_heeemah/status/1694357545412894810
Wed Aug 23 14:34:26 +0000 2023;1694357435463369134;"@closingUSD I don't wear sunscreen either  But if you have a really fair complexion  Beef tallow is probably a good option at least in the beginning before you build a decent tan";0;0;0;0;en;1663952736360988701;1694320623068025290;louisjwrites;https://twitter.com/louisjwrites/status/1694357435463369134
Wed Aug 23 14:34:04 +0000 2023;1694357341687484597;"EltaMD UV Stick Face and Body Sunscreen, SPF 50+ Face Stick Sunscreen with Zinc Oxide, Water Resistant Up To 80 Minutes, Travel Friendly, TSA Compliant, For Face and Body, No White Cast, 1.3 OZ Stick #moisturizingcream   https://t.co/P1W5e9pMGn";0;0;0;0;en;1559927890375999490;1694357341687484597;onlinegear_;https://twitter.com/onlinegear_/status/1694357341687484597
Wed Aug 23 14:31:32 +0000 2023;1694356702047392081;"@nikontaehyung YAY you’re gonna have a great day!! Don’t forget your sunscreen 🥰 ilysm 🤟🏽";0;0;0;1;en;210577174;1694343504871203070;venusingigi;https://twitter.com/venusingigi/status/1694356702047392081
Wed Aug 23 14:31:12 +0000 2023;1694356620619190408;"ordered the birch moisturizing sunscreen im gna try it out… i hope it works";0;0;0;0;en;1615735584525262848;1694356620619190408;pandacuIt;https://twitter.com/pandacuIt/status/1694356620619190408
