created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Aug 14 23:59:57 +0000 2023;1691238260960563200;"@barbarismcritic Fresh off the sunscreen discourse too lol";0;0;0;6;en;2304123882;1691237852154068992;AthenePromachos;https://twitter.com/AthenePromachos/status/1691238260960563200
Mon Aug 14 23:57:59 +0000 2023;1691237763365113857;"🔥 Redmond Fire &amp  Rescue's Excessive Heat Warning alert! ☀️ Stay hydrated, wear sunscreen, and stay cool 😎 https://t.co/Ny6q8n9Wqp";0;0;0;0;en;1479151560693219332;1691237763365113857;RFRRDM;https://twitter.com/RFRRDM/status/1691237763365113857
Mon Aug 14 23:55:30 +0000 2023;1691237141584433152;"@Teach_WA I always joke that I basically like sunscreen 😂";0;0;0;1;en;1687088312526516224;1691204194420895744;missvslp;https://twitter.com/missvslp/status/1691237141584433152
Mon Aug 14 23:56:06 +0000 2023;1691237291581411330;"The Most Important Election 2024 | Is Bernie’s Movement DEAD | Justice Democrats Fall Apart | RFK Jr. Backs 15-week Federal Ban on Abortion, Then Reverses Himself | Trump Says He Won’t Sign RNC Loyalty Pledge Ahead of First Debate | AOC Pushes Sunscreen https://t.co/Dvh4Lr1iWf";0;1;26;57;en;419849905;1691237291581411330;SocialistMMA;https://twitter.com/SocialistMMA/status/1691237291581411330
Mon Aug 14 23:53:29 +0000 2023;1691236631607447552;"@BadMedicalTakes Gawd. Friends who had it did not have a lack  of sun. Put sunscreen and hats on folks if we do get any hot sun.";0;0;0;0;en;1361088477748727808;1691228708194131968;Lizzypop15;https://twitter.com/Lizzypop15/status/1691236631607447552
Mon Aug 14 23:53:28 +0000 2023;1691236627228897283;"Belo SunExpert Tinted Sunscreen SPF50 PA++++ 50ml   ‼️Buy 1 Take 1‼️ Discount Price:  ₱499.75 https://t.co/MRb2NEE4Vm https://t.co/cDV74yYPJR";0;0;0;0;en;725701692700823553;1691236627228897283;haelhora;https://twitter.com/haelhora/status/1691236627228897283
Mon Aug 14 23:52:27 +0000 2023;1691236374135943168;"@wilderpatriot Sis needs to sit her pasty little behind down and wear some sunscreen. Pretty sure she has sun-damage already in her twenties.";0;0;0;0;en;314840986;1690811181227757569;LadyJadeLotus;https://twitter.com/LadyJadeLotus/status/1691236374135943168
Mon Aug 14 23:52:11 +0000 2023;1691236303835217920;"@GdivReps @ScotsPolFed silence 🤫 about time you earned your money , sitting there in inflated wages !! Toothless again ! Time to step up to the bar and fight for your members . I won’t expect too much as that will save disappointment. Surprised you get members even join the spf ?";0;0;0;0;en;461282826;1691021668498776064;mcrbobby;https://twitter.com/mcrbobby/status/1691236303835217920
Mon Aug 14 23:49:47 +0000 2023;1691235702691049478;"@ZombyWoof2022 @jimmy_dore @yopasta @kurtmetzger @mickmackpaullin Nah man, I have melanin and I certainly need sunscreen. Sunburn is painful and the resulting skin peeling is not attractive.";0;1;0;0;en;1620413331852128259;1691206362817269762;putxiwhipped2;https://twitter.com/putxiwhipped2/status/1691235702691049478
Mon Aug 14 23:48:46 +0000 2023;1691235445584302080;"he skipped sunscreen but he still got more money than you to go to a dermstologist with the most expensive treatment so why are you worried";0;0;0;1;en;1658622584;1691235445584302080;uncIeminho;https://twitter.com/uncIeminho/status/1691235445584302080
Mon Aug 14 23:48:42 +0000 2023;1691235426915291136;"@KiwiBeat1 When I was younger (because I’m almost 60), we would wear baby oil or Hawaiian Tropic and then bake on beach. To say the least, as a sort of redhead, my skin took a beating. This is the first really bad burn i’ve had in 20 years. I’m actually a maniac about sunscreen. Or not.";0;1;0;0;en;287141398;1691220657592242176;BKesquire;https://twitter.com/BKesquire/status/1691235426915291136
Mon Aug 14 23:46:45 +0000 2023;1691234937259634688;"@Sunscreen_cake This is t what I turned notifications on for";0;2;0;8;en;1453689655300329472;1691214759641653248;hoskytoken;https://twitter.com/hoskytoken/status/1691234937259634688
Mon Aug 14 23:42:28 +0000 2023;1691233859289968640;"Maui is in ashes…. Send more to the Ukraine and keep riding your bike Joe! First Ian and a no show while you were on vacation when it washed into the sea, now Maui sits in ashes! Don’t forget to apply your sunscreen when you go to the beach tomorrow! #FJB";0;0;0;0;en;21933244;1691233859289968640;HockeyMaine1Wx1;https://twitter.com/HockeyMaine1Wx1/status/1691233859289968640
Mon Aug 14 23:40:52 +0000 2023;1691233459488841729;"Sunscreen";0;0;0;0;en;1037658681293320195;1691233459488841729;mopheenie;https://twitter.com/mopheenie/status/1691233459488841729
Mon Aug 14 23:38:08 +0000 2023;1691232769655881728;"@Gspotyaboy @hamvehicle I can show you men I work with who have worked in the sun for their whole life who also think sunscreen is a pysop and they are I found 40ish when I thought they were both easily 60 and look like a cheap leather hand bag and a catchers mitt from the civil war had a baby";0;1;0;3;en;234973043;1691116969934610432;BigMeezzy;https://twitter.com/BigMeezzy/status/1691232769655881728
Mon Aug 14 23:37:20 +0000 2023;1691232568086077440;"@koaIalava awwwwwwwww 🥹🥹🥹🥹 no really she’s great and i also love how she goes out and do makeup for all type of skin concerns/tones its really good content from her and good makeup (i have the base to correct redness, there’s spf too as well in it and it’s really nice)";0;0;0;0;en;1137259522911813632;1691151353194676239;hopeondaydream;https://twitter.com/hopeondaydream/status/1691232568086077440
