created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Aug 28 10:53:09 +0000 2023;1696113684102136041;"The sunblock was handed to the girl before practice, but the burned skin was proof she did not apply it.";0;0;0;0;en;308465031;1696113684102136041;VoltaireMorilla;https://twitter.com/VoltaireMorilla/status/1696113684102136041
Mon Aug 28 10:53:04 +0000 2023;1696113662652449108;"This sunblock smells exactly like a porta potty. 1/10 is my review on this sunblock https://t.co/7PUewY0kV0";0;0;0;1;en;1266423125295665152;1696113662652449108;Billybobwalter1;https://twitter.com/Billybobwalter1/status/1696113662652449108
Mon Aug 28 10:52:50 +0000 2023;1696113607602213370;"The sunblock was handed to the girl before practice, but the burned skin was proof she did not apply it.";0;0;0;0;en;71964369;1696113607602213370;ianevans05;https://twitter.com/ianevans05/status/1696113607602213370
Mon Aug 28 10:52:39 +0000 2023;1696113559116161397;"The sunblock was handed to the girl before practice, but the burned skin was proof she did not apply it.";0;0;0;0;en;3341911744;1696113559116161397;arofant21;https://twitter.com/arofant21/status/1696113559116161397
Mon Aug 28 10:52:34 +0000 2023;1696113536617898105;"The sunblock was handed to the girl before practice, but the burned skin was proof she did not apply it.";0;0;0;0;en;117558930;1696113536617898105;greatgreenbeans;https://twitter.com/greatgreenbeans/status/1696113536617898105
Mon Aug 28 10:52:02 +0000 2023;1696113403557781844;"The sunblock was handed to the girl before practice, but the burned skin was proof she did not apply it.";0;0;0;0;en;1530992884945649670;1696113403557781844;Carissa47779536;https://twitter.com/Carissa47779536/status/1696113403557781844
Mon Aug 28 10:51:24 +0000 2023;1696113243196997890;"The sunblock was handed to the girl before practice, but the burned skin was proof she did not apply it.";0;0;0;0;en;1496811829;1696113243196997890;danaabukeshek;https://twitter.com/danaabukeshek/status/1696113243196997890
Mon Aug 28 10:51:01 +0000 2023;1696113148120437218;"The sunblock was handed to the girl before practice, but the burned skin was proof she did not apply it.";0;0;0;0;en;45206732;1696113148120437218;jayqb1;https://twitter.com/jayqb1/status/1696113148120437218
Mon Aug 28 10:50:24 +0000 2023;1696112995179413765;"The sunblock was handed to the girl before practice, but the burned skin was proof she did not apply it.";0;0;0;0;en;606212476;1696112995179413765;GiggleFams;https://twitter.com/GiggleFams/status/1696112995179413765
Mon Aug 28 10:50:19 +0000 2023;1696112972555268330;"The sunblock was handed to the girl before practice, but the burned skin was proof she did not apply it.";0;0;0;0;en;1530979904128425985;1696112972555268330;Danelle58967772;https://twitter.com/Danelle58967772/status/1696112972555268330
