created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Aug 15 08:51:34 +0000 2023;1691372044901130240;"Lmaoo dulu ini pasti ga pake SUNSCREEN https://t.co/H9vBha9VYn";0;0;0;1;ht;26454393;1691372044901130240;lfunrzn;https://twitter.com/lfunrzn/status/1691372044901130240
Tue Aug 15 08:50:31 +0000 2023;1691371782694215680;"semalem iseng liat marina 4000 perak ada spf 30 nya, ya udah langsung gas. Sampe rmh kok wanginya mirip mirip si BBW gingham love ini🤣🤣🤣. 4000 cuk harga nya. https://t.co/4jGPP8Hqci";0;0;0;0;in;383153812;1691371782694215680;irtantieggi;https://twitter.com/irtantieggi/status/1691371782694215680
Tue Aug 15 08:50:15 +0000 2023;1691371712322166785;"fix ini pulang malang tambah gosong sih, knp tadi w ga re apply sunscreen dulu yak";0;0;0;0;in;1095670071052054528;1691371712322166785;likalikukia;https://twitter.com/likalikukia/status/1691371712322166785
Tue Aug 15 08:49:43 +0000 2023;1691371580973371392;"Kuripot sayang sunscreen ko 😣";0;0;0;0;tl;1194645861378088960;1691371580973371392;GuevarraRience;https://twitter.com/GuevarraRience/status/1691371580973371392
Tue Aug 15 08:48:18 +0000 2023;1691371223069106176;"Pack your sunscreen and your sense of adventure. It's time to chase the sunlit trails and dive into the ocean of endless summer possibilities!❤️‍🔥 https://t.co/ttNn1ubQuo";0;0;0;0;en;1368984790825717761;1691371192236785665;sagyneon;https://twitter.com/sagyneon/status/1691371223069106176
Tue Aug 15 08:47:54 +0000 2023;1691371123819327488;"me putting alpha hydroxy acids on my face knowing damn well that i have no sunscreen for when i go out at the moment";0;0;0;0;en;1408380021425598464;1691371123819327488;cielgoBOOM;https://twitter.com/cielgoBOOM/status/1691371123819327488
Tue Aug 15 08:47:40 +0000 2023;1691371066168672256;"Wajib Banget nih Kalian Tau supaya ga Salah Beli Produk ya Bestie. Dan salah satu Best Seller di Lexon dari Somethinc, Skingame, dan Azarine disini terbukti aman ya untuk SPFnya di dalam Produk Sunscreen 🥰";0;0;0;0;in;1600314248629886977;1691371066168672256;lexon_beauty;https://twitter.com/lexon_beauty/status/1691371066168672256
Tue Aug 15 08:47:24 +0000 2023;1691370998376042496;"ตัวจึ้ง ตัวปัง ดับเบิ้ลความหน้าใส ไม่หมอง และ คุมมัน เบลสเลือกน้องสองคนนี้เลย Clearnose Oil Free Matte Serum เป็นเซรั่มเด็ดสำหรับหนุ่มสาวหน้ามัน และ Clearnose Sun Serum SPF 50+ PA ++++ กันแดดบำรุงในตัว จึ้งไม่ไหว คู่กันฉันรักเธอ &lt 3 #Clearnose #ใช้จริงรีวิวจริง #ใช้ดีบอกต่อ https://t.co/HUM4UxH46n";0;0;1;1;th;765174529;1691370998376042496;blessty_only13_;https://twitter.com/blessty_only13_/status/1691370998376042496
Tue Aug 15 08:47:09 +0000 2023;1691370934425497600;"me: bakit dry yata skin ko ngayon? also me: *nakalimutan mag-apply ng moisturizing sunscreen bago mag-foundation*  😩😩😩";0;0;0;0;tl;1599039689133989888;1691370934425497600;itsabsolutelyjd;https://twitter.com/itsabsolutelyjd/status/1691370934425497600
Tue Aug 15 08:47:09 +0000 2023;1691370934215614464;"Please don't forget to moisturise and wear sunscreen. 🙏";0;1;1;4;en;1233669920099119105;1691370934215614464;TahKeije;https://twitter.com/TahKeije/status/1691370934215614464
Tue Aug 15 08:47:04 +0000 2023;1691370911428141056;"💭 Terus dia tadi bilang skincare dia yang udah abis duluan cuma sunscreen. Ya gimana gak cepet abis malem lu pake juga 😭 https://t.co/cHlO7hrpJu";2;5;0;6;in;1284061445148209154;1691370911428141056;convomfs;https://twitter.com/convomfs/status/1691370911428141056
Tue Aug 15 08:45:18 +0000 2023;1691370468995944448;"what spf is good and doesnt leave u looking like u rubbed a gallon of oil on your face im so FUCKING shiny bc of this shit wtf";0;0;0;0;en;1512850624941076481;1691370468995944448;SPINOT00TH;https://twitter.com/SPINOT00TH/status/1691370468995944448
