created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Aug 20 15:20:27 +0000 2023;1693281851098460192;"biking around buff today with a friend and I'm just now realizing I should have brought sunscreen";0;0;0;0;en;1088968335260299264;1693281851098460192;lidl_ozymandias;https://twitter.com/lidl_ozymandias/status/1693281851098460192
Sun Aug 20 15:19:18 +0000 2023;1693281560123076976;"@convomfs Skin type : normal to dry  Fw : cosrx low ph Mw : garnier pink Toner: pyunkang yul Serum : nacific phyto niacin, cosrx snail mucin Moist : skin game Sunscreen : skin aqua yg biru Exfoliating : avoskin ijo muda Mask : -";0;0;0;0;in;1333714925311574016;1692932390296092953;izithedoll;https://twitter.com/izithedoll/status/1693281560123076976
Sun Aug 20 15:19:11 +0000 2023;1693281530742014027;"@convomfs UV filters yang ada di sunscreen yang baru kubeli di Shopee 😄 https://t.co/HIZ3Jl7Fly";0;0;0;0;in;600770905;1693268468853027267;kamuberhemat;https://twitter.com/kamuberhemat/status/1693281530742014027
Sun Aug 20 15:19:10 +0000 2023;1693281525641396297;"@SarahDoingStuff @godlywomanhood This is from the 1920’s. Sunscreen wasn’t a thing until 1932 in the US.  (-: https://t.co/XIbW66hleA";0;0;0;0;en;47877970;1692966880938434900;MrsPreparedHom1;https://twitter.com/MrsPreparedHom1/status/1693281525641396297
Sun Aug 20 15:18:41 +0000 2023;1693281407039107483;"new trick for going on a run even when you don't feel like it: put on sunscreen. you won't want to end up sitting around at home wearing sunscreen like some freak.";0;0;0;1;en;821555490614349824;1693281407039107483;fuckingnerd;https://twitter.com/fuckingnerd/status/1693281407039107483
Sun Aug 20 15:18:20 +0000 2023;1693281317520310643;"@malaaninda bebeknya lupa pake sunscreen";0;0;0;0;in;1514609755884453892;1693279967256424860;recrvt;https://twitter.com/recrvt/status/1693281317520310643
Sun Aug 20 15:18:14 +0000 2023;1693281292362903617;"Skin type : Dry  Fw : Cetaphil Gentle Skin Cleanser Moist : Emina Face Mist Sunscreen : Woolworth Sunscreen";0;0;0;0;en;1093409818734342146;1693281292362903617;empiresmasher;https://twitter.com/empiresmasher/status/1693281292362903617
Sun Aug 20 15:17:59 +0000 2023;1693281229863272813;"@Sunscreen_cake But internet is for eDuCaTiON";0;0;0;1;en;1427628982942507010;1693275251801506172;MladenLm;https://twitter.com/MladenLm/status/1693281229863272813
Sun Aug 20 15:17:47 +0000 2023;1693281178223047161;"@PicturesFoIder wear sunscreen";0;0;0;0;en;14758067;1693034751454486625;yessuz;https://twitter.com/yessuz/status/1693281178223047161
Sun Aug 20 15:17:40 +0000 2023;1693281149395603533;"Just reapplied my sunscreen. Feel like @SkinwithLolami would care ✨";1;0;1;1;en;428996726;1693281149395603533;ozzyetomi;https://twitter.com/ozzyetomi/status/1693281149395603533
Sun Aug 20 15:17:36 +0000 2023;1693281133818224743;"Skin type : normal to dry (super dry sometimes)   Fw : himalaya daily fw Mw : viva milk cleanser &amp  garnier pink Toner: - Serum : - Moist : hatomugi Sunscreen : 3w clinic Exfoliating : retinol avo ampoule Mask : bioaqua, nature republic, originote aha bha";0;0;0;0;en;1060363711989219328;1693281133818224743;bumlgcape;https://twitter.com/bumlgcape/status/1693281133818224743
Sun Aug 20 15:17:28 +0000 2023;1693281101912175078;"@convomfs Skin type : oily (gampang ada kemerahan)  Fw : acnes Mw : garnier blue Toner: jarang pake sih, hyalu pratista Serum : - Moist : glad2 Sunscreen : skinaqua ijo Exfoliating : - Mask : skintific mugwort";0;0;0;0;in;791827873220866048;1692932390296092953;mikavsaa;https://twitter.com/mikavsaa/status/1693281101912175078
Sun Aug 20 15:16:50 +0000 2023;1693280938778820911;"@convomfs Skin type : normal to dry  Fw : cetaphil Mw : simple Toner: avo ijo, skintific hyalu Serum : torriden, manyo vit c, somethinc hyalu Moist : illiyoon cream Sunscreen : roundlab biru Exfoliating : somethinc aha bha Mask : im from mugwort";0;0;0;0;en;1088472908232515584;1692932390296092953;qweenshaaaa;https://twitter.com/qweenshaaaa/status/1693280938778820911
Sun Aug 20 15:16:49 +0000 2023;1693280934760722478;"@convomfs Skin type : oily  Fw: hadalabo tamagohada Mw: natrep aha peeling, cleansing balm banila co yg pink Toner: mamonde pore clean, viva greentea Serum: - Moist: viva gentle care Sunscreen: biore uv ijo pucet, azarine ijo Exfoliating: - Mask: -";0;0;0;0;en;2962340572;1692932390296092953;astropchile;https://twitter.com/astropchile/status/1693280934760722478
Sun Aug 20 15:16:31 +0000 2023;1693280858780684627;"@Kelly_K_9 You better bring a gallon squirter bottle of sunscreen. It's been hotter than hellfire down here and it's no joke";0;0;0;0;en;1587640094965391361;1692967708495589405;808CWC;https://twitter.com/808CWC/status/1693280858780684627
Sun Aug 20 15:16:29 +0000 2023;1693280854011974008;"Skin type : sensitiv acne oily(🥲)  Fw : derma365 Mw : garnier pink Toner: pyunkang yul Serum : sbm snail truecica Moist : cosrx oil-free Sunscreen : facetologi Exfoliating : - Mask : -";0;0;0;0;en;1442121229951897608;1693280854011974008;insightndw;https://twitter.com/insightndw/status/1693280854011974008
Sun Aug 20 15:16:12 +0000 2023;1693280783010828399;"@convomfs Skin type : oily, acne-prone skin  Fw : y.o.u anti bacterial Mw : garnier aha bha Toner: skintific centella Serum : skintific salicylic acid  Moist : skintific panthenol Sunscreen : wardah kuning Exfoliating : mask mugwort skintific Mask : skintific mugwort";0;0;0;0;en;1399631299116093441;1692932390296092953;goofyn0ura;https://twitter.com/goofyn0ura/status/1693280783010828399
Sun Aug 20 15:15:58 +0000 2023;1693280722675736581;"Skin type : combination to oily  Fw : y.o.u yang hijau/senka Mw : pakenya cleansing balm Toner: hadalabo ijo (tapi lagi ga pake) Serum : the originote acne B5 Moist : the originote Sunscreen : skin aqua whitening milk Exfoliating : - Mask : himalaya";0;0;0;0;en;1142431139048521729;1693280722675736581;qeeest;https://twitter.com/qeeest/status/1693280722675736581
Sun Aug 20 15:15:41 +0000 2023;1693280651779395739;"oh ya untuk harga 1. fw garnier under 30k an, ffoam nya marina 15k 2. tonic Viva 6k 3. moisturizer 5k 4. sunscreen skin Aqua 48k hasilnya ga instan dan ga secepet treatment yak ges yak🙏😅";0;0;0;0;in;1493087847381110785;1693276285664100672;kecoalengket;https://twitter.com/kecoalengket/status/1693280651779395739
Sun Aug 20 15:15:21 +0000 2023;1693280567817650353;"Goodmorning black creators! A reminder today to always remember to take care of that beautiful melanin and wear sunscreen daily ☀️🤎";0;0;0;0;en;1268240578740998146;1693280567817650353;BCL_RT;https://twitter.com/BCL_RT/status/1693280567817650353
Sun Aug 20 15:15:17 +0000 2023;1693280550524727719;"Skin type : combination + sensitive  Fw : Safi Grapefruit Mw : Safi Grapefruit Toner: Hatamogi Serum : - Moist : - Sunscreen : Madame Gie Exfoliating : - Mask : Hutmun  butuh banget serum yaallah, next month aamiinn";0;0;0;0;en;1469141019165818883;1693280550524727719;dlvvarch;https://twitter.com/dlvvarch/status/1693280550524727719
Sun Aug 20 15:15:11 +0000 2023;1693280525568311346;"Yes proven in this article below!!  Avoid Sunscreen!! Contains Carcinogen (cancer causing substance) 🤧  @AxtroMagic @Bab69260728   https://t.co/AdDZ1RMP4e";0;0;0;1;en;1311076937419444224;1693280525568311346;Serishant2101;https://twitter.com/Serishant2101/status/1693280525568311346
Sun Aug 20 15:15:09 +0000 2023;1693280518748393896;"“ water , alcohol, sunscreen”   - my sis in law 😂";0;0;0;0;en;347446168;1693280518748393896;kaitlynrivera;https://twitter.com/kaitlynrivera/status/1693280518748393896
Sun Aug 20 15:14:47 +0000 2023;1693280425379078331;"@DrGomezMontoya Sunscreen and hydration??? 👀";0;0;0;0;en;1205839334;1692936914544783755;100LETTERSBLUE;https://twitter.com/100LETTERSBLUE/status/1693280425379078331
Sun Aug 20 15:14:30 +0000 2023;1693280354331660622;"@punnzi @BaerEvo_ Would’ve been cool if it was that sunscreen but with degods branding or something - missed opportunity";0;0;0;1;en;161772601;1693237111833444450;Noahbolanowski;https://twitter.com/Noahbolanowski/status/1693280354331660622
Sun Aug 20 15:14:25 +0000 2023;1693280333494431749;"@PicturesFoIder That lady needs some sunscreen. 😂";0;0;0;0;en;1543973742614921216;1693062540425584664;RampantRon;https://twitter.com/RampantRon/status/1693280333494431749
Sun Aug 20 15:14:07 +0000 2023;1693280258450223425;"@convomfs Skin type : tooooooo sensitive   Fw : zwitsal baby Mw : garnier for sensitive skin Toner: sbm miracle toner Serum : skin1004 centella Moist : natrep aloevera Sunscreen : dokter Exfoliating : - Mask : -";0;0;0;0;en;1528387431023910912;1692932390296092953;davidprincesse;https://twitter.com/davidprincesse/status/1693280258450223425
Sun Aug 20 15:14:02 +0000 2023;1693280234605613399;"Review beberapa sunscreen yang udah pernah dipake kali ya..";0;0;0;0;in;443479472;1693280234605613399;icecoldbreu;https://twitter.com/icecoldbreu/status/1693280234605613399
Sun Aug 20 15:12:52 +0000 2023;1693279940899414105;"ga ketemu sama orang lain itu SURGA buat gue si introvert, semua hal online, gue ga perlu beli kuota buat keluar rumah heheh, DAN GUE GA PERLU KENA PANAS ITU SIH JD NGIRIT SUNBLOCK WKWKWK";0;1;0;0;in;1334853118278787073;1693278394920956029;beylovings;https://twitter.com/beylovings/status/1693279940899414105
Sun Aug 20 15:12:49 +0000 2023;1693279929373507763;"@convomfs Skin type: Normal to oily  Fw : Himalaya Mw : Nivea Toner: Nature republic Serum : Skintific Moist : the originote Sunscreen : azarine Exfoliating : the originote Mask : the originote";0;0;0;0;en;1452151364016951300;1692932390296092953;aucklandfolks;https://twitter.com/aucklandfolks/status/1693279929373507763
Sun Aug 20 15:12:38 +0000 2023;1693279882602848574;"@convomfs Skin type : oily acne Fw : cetaphil  Mw : Nivea  Toner: pratista, originate Serum : azarine Moist : pretty well ceramon Sunscreen : skin aqua, azarine Exfoliating : cleora Mask : girlpal";0;0;0;0;ro;1483244990478585859;1692932390296092953;ichiyupie;https://twitter.com/ichiyupie/status/1693279882602848574
Sun Aug 20 15:12:12 +0000 2023;1693279775023124964;"@convomfs Skin type : normal to oily  Fw : kleveru Mw : wardah, safi Toner: azarine vit c, avo niacin Serum : avo aa, Moist : skin game Sunscreen : true to skin Exfoliating : avo salicylic acid+zinc, dearme beauty bha Mask : skintific mugwort";0;0;0;0;en;1177065045798215680;1692932390296092953;scawrawrr;https://twitter.com/scawrawrr/status/1693279775023124964
Sun Aug 20 15:12:11 +0000 2023;1693279770585538727;"4. Sunscreen, yg utama nih jgn lupa pake ss kalo wajah lu ga pengen gosong dan kusem. guweh pake produk nya skin Aqua, the bestttt. ada efek tone up nya yg bikin cerah (bukan whitecast). ⭐⭐⭐⭐⭐ note: sesuaiin jenis kulit kalian buat pilih ss nya, jgn asal pilih ya. https://t.co/Vog78YkHXx";0;1;0;0;in;1493087847381110785;1693276285664100672;kecoalengket;https://twitter.com/kecoalengket/status/1693279770585538727
Sun Aug 20 15:12:03 +0000 2023;1693279735135256599;"@convomfs Skin type : normal to oily  Fw : Somethinc Low PH Gentle  Mw : gakpake Toner: Npure Centella Asiatica Serum : Somethinc 10% Niacinamide Moisture Sabi Beet Moist : Emina Sunscreen : Emina Sun Battle Exfoliating : Somethinc AHA Mask : Jafra Mudmask";0;0;0;0;en;78469270;1692932390296092953;vikaachuuu_;https://twitter.com/vikaachuuu_/status/1693279735135256599
Sun Aug 20 15:11:40 +0000 2023;1693279640977293503;"@convomfs Skin type : oily skin  Fw : clean n clear Mw : wardah seaweed Toner: yuja niacin + hada labo gokujyun Serum : yuja niacin + avoskin retinol Moist : cerave Sunscreen : 3w clinic, sariayu, biokos Exfoliating : sbm miracle toner + serum + lacoco dark spot Mask : himalaya";0;0;0;0;in;1677969546;1692932390296092953;Lijensmole;https://twitter.com/Lijensmole/status/1693279640977293503
Sun Aug 20 15:11:20 +0000 2023;1693279556357001712;"I like greasy sunscreen ngl it’s a nice glow but I am open to new suggestions";0;0;0;0;en;1475833125049618436;1693279392330367102;shamiriaa;https://twitter.com/shamiriaa/status/1693279556357001712
Sun Aug 20 15:11:08 +0000 2023;1693279504628850780;"우리 President ❤️‍🔥 (with #SHINee #TAEMIN 🐥).  #DrG #닥터지 #ShinySkin #Skincare #Sunscreen #Redness #Cleanser #SpotTreatment #Lifestyle #Healthy #Skin #샤이니 #민호 #シャイニー #ミンホ";0;0;0;0;ko;1681848832798380032;1693279504628850780;99ChoiMinho;https://twitter.com/99ChoiMinho/status/1693279504628850780
Sun Aug 20 15:10:49 +0000 2023;1693279427801846032;"@convomfs Skin type : combi  Fw : cetaphil Mw : azarine, herbaay Toner: originote cica Serum : avoskin aa, herbaay niacin Moist : originote cica Sunscreen : azarine Exfoliating : cosrx bha pad Mask : -";0;0;0;0;ro;1102884769149251585;1692932390296092953;dkelektro;https://twitter.com/dkelektro/status/1693279427801846032
Sun Aug 20 15:10:41 +0000 2023;1693279392330367102;"what face sunscreen y’all use";0;1;0;0;en;1475833125049618436;1693279392330367102;shamiriaa;https://twitter.com/shamiriaa/status/1693279392330367102
Sun Aug 20 15:10:33 +0000 2023;1693279359652782250;"@valenti_arts morning: cleanser (cetaphil gentle cleanser), moisturizer (aqua, the green one, acne prone), sunscreen (fairy skin, planning to buy the belo tinted one)";0;1;0;1;en;1625896916830789632;1693193536911593887;gelzfy;https://twitter.com/gelzfy/status/1693279359652782250
Sun Aug 20 15:10:29 +0000 2023;1693279340547690897;"@JRArtSpace_NFT Every time I put sunblock on I put it on my nose to look like the counselor dude. Thanks for the Apple TV purchase for today";0;0;0;1;en;992243409699012608;1693210286474534967;CollinPeskett;https://twitter.com/CollinPeskett/status/1693279340547690897
Sun Aug 20 15:10:27 +0000 2023;1693279333555867702;"@convomfs Skin type : oily acne Fw : whitelab biru Mw : garnier rose Toner : somethinc pha calm down Serum : somethinc niacinamide 5% Moist : smthinc calm down Sunscreen : azarine acne Exfoliating : - Mask : elformula";0;0;0;0;en;1291639991022444544;1692932390296092953;gravitybluey;https://twitter.com/gravitybluey/status/1693279333555867702
Sun Aug 20 15:10:19 +0000 2023;1693279302261821613;"Y’all be hollering use sunscreen and the sunscreen got me looking casket ready!!! Wtffffff😭😭😭😭😭😭😭";0;0;0;0;en;202796109;1693279302261821613;_NelleNell;https://twitter.com/_NelleNell/status/1693279302261821613
Sun Aug 20 15:10:11 +0000 2023;1693279265339613248;"Skin type : normal to dry tp ada jerawat   Fw : senka acne  Mw : garnier pink Toner: - Serum : hanasui  Moist : the originate  Sunscreen : hanasui Exfoliating : pake Npure clearPad (acne dan licorace) Mask : emina dan skintific";0;0;0;0;en;1485166683405058051;1693279265339613248;monologsora;https://twitter.com/monologsora/status/1693279265339613248
Sun Aug 20 15:10:06 +0000 2023;1693279244267163802;"@LilithLovett Sunburn from running mid day with no sunscreen, I see these guys a lot  where I live";0;0;0;0;en;1344108310673436673;1692993626228285636;MuggsOfCoffee;https://twitter.com/MuggsOfCoffee/status/1693279244267163802
Sun Aug 20 15:09:51 +0000 2023;1693279183152005569;"@HHSGov Sunscreen first is important!";0;0;0;0;en;707967999081373701;1693276775185330382;ccdenman3;https://twitter.com/ccdenman3/status/1693279183152005569
Sun Aug 20 15:09:44 +0000 2023;1693279154656149692;"@convomfs Skin type : normal to dry, sensitif  Fw : senka pink Mw : garnier rose Toner : hadalabo strip oren Serum : - Moist : skintific skin barrier Sunscreen : peterson's lab, skinaqua tutup putih Exfoliating : cosrx Mask : himalaya neem mask, whitelab mugwort";0;0;0;0;en;1101890112135159810;1692932390296092953;olliveoille;https://twitter.com/olliveoille/status/1693279154656149692
Sun Aug 20 15:09:42 +0000 2023;1693279146129141821;"@convomfs Skin type : sensitive  Fw : etude house baking powder Mw : garnier biru Toner: hadalabo Serum : originote Moist : hatomugi Sunscreen : madam gie pink Exfoliating : - Mask : -";0;0;0;0;en;1415289390440484887;1692932390296092953;udukresing;https://twitter.com/udukresing/status/1693279146129141821
